Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Stress_Level,Grades
3.746065884424465,2.294758522471934,6.2468790495673385,1.7160492956457405,0.9623963599235767,Low,0
8.624897115993857,3.5064086377129366,6.431938385630399,4.503912645834898,0.1339774832885391,High,0
6.415503870910951,2.7374645917335387,8.377879641818474,2.265782981477785,1.51215025799225,Moderate,1
3.8750664482114647,3.0783426774972855,9.00795609586232,2.430040781643723,0.24165176838579816,Low,0
6.264815478111042,2.378654850180379,8.59219791403818,3.7509028084511407,2.293150320557915,Low,1
6.9451088992534595,2.8486931986455124,5.676742643231453,1.2481332510730072,0.056596344128566844,High,0
6.243619924434393,3.49412374073444,5.580142465415028,1.9490590671481223,1.6097727548161427,Low,1
1.8595505602190872,1.7165547383782058,5.8092905680548395,3.2252673448978695,0.0,High,0
3.545725648350263,0.0,7.134387441879481,3.8583533469175135,0.0,Moderate,0
4.504962728896991,1.1925390999848577,4.191275407642337,0.0,0.5561863245268612,Low,1
4.851133141799908,1.8899455993834366,6.411198433380499,0.89499681365694,0.0,Moderate,0
6.241344195101356,1.5748875843715577,8.407099289161113,0.5024520404760877,1.5837785204646095,Moderate,1
5.355402001866508,0.2534380338405735,7.982438830728908,1.8142623449119282,0.9825572327109137,Moderate,0
2.3293112825797975,0.0,6.490905349426493,0.615990835109798,2.120824502440922,Moderate,0
5.760395702011927,0.7588373313651707,6.5666445588293625,2.996158249264863,0.8662452815797866,Moderate,0
6.221171490567646,2.307739555984151,7.567241706806904,2.2586155115733515,1.1945201981332885,Moderate,1
6.11958089586208,3.0803397708229694,7.9352687552441985,3.3337852540312465,0.7854443626007374,Low,1
7.161561451109243,2.4165676137777012,6.46686273226024,3.429511936060352,0.30085556481894615,Moderate,1
6.667844309097808,2.557427287114136,6.765633978280563,3.0186290276237733,0.6745805193010224,Moderate,1
5.918360158456873,1.4191844268364424,6.433990271479977,1.496314173334963,0.03683797980657455,Moderate,0
4.859668577082706,0.0,5.668650558624786,2.1564163081349346,1.3099348722449655,Low,1
1.6780781329680172,1.0447794191172945,6.7802562519781855,1.308689142020297,0.7537220667178599,Moderate,0
5.859236438265172,1.2412355881276214,6.704072459791236,0.0,0.9198019280810918,Moderate,0
5.4153753743262225,1.0029475131643177,5.739355884011344,3.430681770631573,3.0,Low,1
5.543157674390747,1.5546948653746262,7.64608093763773,1.8739030590960541,0.6775601689164373,Moderate,0
2.446502848359381,1.9414197598929506,7.48332067862589,0.0,1.2510070335518333,High,0
2.8378869191834752,2.3530151882434973,7.695719700845077,2.805424356631401,0.956691698759283,Low,0
7.1063057066658075,1.221880135633666,6.231929644535632,1.6640766235658782,1.9260754053090834,High,0
4.92088969228669,0.0,5.016424321885353,0.0,1.190766666622318,Moderate,0
6.363001394745249,1.0171222807088651,7.4673311296456495,0.0,0.7828618310456088,Moderate,1
5.056636752260922,1.5437103969919839,6.335887285370287,0.9490832620083556,2.8340132590373575,Moderate,0
5.05951227899149,2.7228079221334083,6.109331866754299,2.315768087665829,0.31225228380380043,Moderate,0
6.876567611951995,0.9321921578158946,5.7429469253565575,3.1820299775758416,0.8449286614044569,Low,1
3.967910543565252,2.012543628399402,6.724677471912846,3.130653396046335,1.7331859467412003,High,0
5.192241553881967,1.7900878996354324,8.577327297050473,2.904294432395454,0.3454928110025266,Moderate,0
4.075449422589915,1.5439005331233884,6.494550478644485,1.9484564424620312,1.6124896735483212,Moderate,0
4.131007545135369,2.4305333193245913,5.910196955833066,4.583348465897325,0.616422814264588,Moderate,0
4.381655753062721,0.8391588032474192,7.651933401030028,3.0498068659998294,1.8025890089160383,Moderate,0
5.444267543267426,0.9248135503564836,7.172812279771284,2.3331580538634347,1.7816092182762033,High,0
4.042502756673045,1.4880991769057719,4.880698632311793,2.8498821585955403,0.9279331776067837,Low,1
7.511512251147042,0.8598534949063003,7.662346319753286,1.4014474952665954,0.1996214006376842,High,0
3.2107853955609924,2.0080122910546,9.1284677685016,1.9141345984475688,0.6868194785885671,Low,0
4.626256711677282,0.7868076956338672,4.399464072570977,0.0,0.9881469660316038,Moderate,0
4.12053788345165,1.7263042077451345,5.764293975977877,1.4198785062835966,1.7106169693560267,Moderate,0
7.893955768707466,1.3998272312132434,4.151472911348394,4.639832023650161,1.2564640620891443,Moderate,1
5.393109553023149,1.7149259647767057,6.924695579259165,2.222562915930644,1.430326033598292,Low,1
7.063689078937269,1.0402586049369609,7.990386236611353,2.160109666042418,1.2794631275827963,Moderate,1
2.028879253926056,1.160911705473173,7.105500749796279,3.497906142723921,1.6769752120302734,High,0
5.534100531738518,1.59600926799705,8.39199569811267,2.536738123433566,0.8396712139830624,Moderate,0
6.779261591246874,1.7020745061613127,7.830550290330134,0.8202742936151077,1.1319119684591892,Low,1
5.164567978550848,1.495798084608844,8.702147323502176,2.0354862682854855,1.0227000496530534,Low,1
7.130960750130702,3.205362356513084,8.160210768107095,0.2971713129822282,0.6496354915621989,Moderate,1
3.9654230997992554,0.5092630812587158,6.597056931390496,2.2754182559304255,1.8093658463040274,Low,0
7.81869488037116,1.4357962050472863,7.06672645623484,0.7433750713940885,1.7925135792156035,Low,1
9.5977962472385,0.0,6.1313230845190265,3.3924419180506153,1.9646310431863996,Moderate,1
4.274322879120682,1.8720814786673863,6.769343831131951,1.2346390673430074,0.3890404352508532,Low,1
4.1089949571984565,0.38475346362318597,7.06183167201812,0.7629441362981826,1.2806473208620244,Low,1
7.906768954235401,1.2216897441234238,6.915092676464646,1.830752017532782,1.8738936355336746,Moderate,1
8.159144291461425,1.1279356746686742,8.34225352630361,2.54808772869457,2.202317138603388,Low,1
3.9542799456934636,1.7808911266011715,6.66983193749317,0.18900200474023743,0.0,Low,0
4.159626365808285,0.9472090824548199,6.067913586442643,1.2181001040146202,0.9976910558883498,Moderate,0
4.436430782278985,0.9046943023060177,6.130388965096813,2.1577434585401045,0.8486270209325628,Low,1
2.311098977931446,2.935856464085898,7.655100271622531,4.007552824304791,2.2726724555281597,Low,0
3.1626961070316035,1.7845667904745262,5.596861591911001,0.0,0.0,Moderate,0
2.9917184664958643,0.938949147977732,6.798813829849083,2.922744805524857,0.16214669810937,Moderate,0
3.464404869791743,1.2491663281887693,8.327500245455422,1.4246516533908389,2.1464260960770947,Low,0
4.930630225226437,3.145354952270745,7.29259844574083,1.2580844796564978,0.6242240758324464,Moderate,0
5.468429465073042,1.2648351217489031,6.925394610881246,0.9783095597963625,0.0,High,0
8.101000985628154,0.8107233768476123,6.96408959636157,1.4541566245486157,2.2096297132257243,High,0
3.003291918522418,0.8150038498736073,5.970435407772827,2.931225801367992,0.0,Moderate,0
6.968644796953168,0.9508735190104226,6.142865289565459,1.1948202932670873,1.8176288445249986,Low,1
4.572022311548982,0.9055022775732776,6.804818327085423,4.4878880237204335,0.0,Moderate,0
4.901072580695134,0.22035215165075694,7.271273030109294,2.935800176438607,0.0,Low,1
6.3496389843332075,0.3757999030530219,7.9481500118021104,2.296958187729306,1.1601130583836612,Moderate,1
2.7545559568754028,0.67067962563863,7.092560617171435,1.7509158232750648,0.3213527598156577,High,0
5.764819492368101,2.091571018453098,8.352774175754249,3.7847813057421535,1.217868053409433,Moderate,0
5.332904416426112,1.1187627127271265,8.605198015209526,4.004029530137473,2.4416359266279892,Moderate,0
5.984902528016298,1.2928383109059598,7.795267212482203,0.25792677911863326,0.875988887389092,Low,1
5.5783372878156365,2.770088025254897,8.224981408055884,0.9471528419013651,2.3022298563151855,Low,1
9.91060027982179,2.795007149938418,6.009286478611906,2.951945309588041,1.2594334034566093,High,0
3.7245200314973683,1.217875056862265,5.850801065311938,3.4050214166660338,1.7646979395392286,Moderate,0
3.9380060899963647,0.869136489316591,7.517973376290166,1.5494891775360973,0.0,Low,0
3.753718947150471,0.6355696863264622,5.6587901881329525,0.8863327104312453,1.5090437570790782,Moderate,0
3.8890457616794905,2.1927757697082377,6.709628155984067,2.1179189389498165,1.3862108683727155,Moderate,0
3.7252257453869646,1.2952927664777123,7.771191905329739,4.215040146118977,0.7119445984113959,Low,0
7.378033062215104,1.1135051096772097,8.413372924685207,2.0615513900782134,2.5164247249722047,Moderate,1
7.841008495979709,0.6863354248624473,6.7457843497119345,0.10408884526230322,0.6054332925441592,Moderate,1
3.8585074125010475,0.7303335909886115,6.350055704692309,2.164374841366131,0.0,Moderate,0
3.3352888537915426,1.8200581914932445,7.3204616215115825,3.1741221068447807,1.6255656349973928,Low,0
5.942831112772808,0.1845617341127379,5.9264565564761105,1.8479340329753629,0.0,Moderate,0
3.8955539114380575,2.4948686937879385,6.826721351706573,3.8872502187258653,1.061269445851072,Low,0
6.265863635511021,0.9661553561850815,6.991999951723718,3.2987735532762286,2.0718914103336665,High,0
5.405846041702599,1.3503640557482075,6.972016007329205,1.9073616144554673,1.3987826516800035,Moderate,0
1.9685117700055361,0.1630220418594457,7.088503473817882,2.0647160294606923,0.8020894543678538,High,0
8.095010402660122,1.4876340617576356,6.165485144427858,0.0,0.7190990040120834,Moderate,1
8.591755346191043,1.1716790573094402,6.273007007381583,3.8153400873682446,2.0122741029311833,Low,1
3.7744226190312276,1.4499194011435335,6.2528837389673795,1.5057239769945339,0.024068018487178766,Moderate,0
4.224596880128032,2.9717088983618902,5.379905660804943,1.4000648910854767,1.6200440581983964,Moderate,0
5.57173078144981,1.6776980457902397,7.341830321846106,1.1752195902088745,2.7548870180781617,Moderate,0
5.66891357997405,0.7053408158541961,7.894657451692005,2.685046343735144,1.4347494039365738,Moderate,0
6.317088545345661,0.7886800894534318,7.796310082853536,0.3069604988560113,0.8095852966518552,Low,1
9.0204090775327,2.0951311859137687,6.737503139539245,0.5237408274311839,0.8719476771638546,Moderate,1
4.646105545011901,2.798693290993424,6.188994760536112,1.9212123474509701,0.6156956971083993,High,0
3.4034055109230925,1.78191802075105,7.744314642362689,1.0602300026226978,0.4791639472695717,Moderate,0
2.2413615439709456,2.1887127445547696,7.638923022374552,2.5028503600596226,1.0942205579675128,Moderate,0
3.538139920116162,2.109737723336705,7.217420642436296,1.115166080950726,1.543587627194662,Low,0
4.933746054252405,2.919064413357521,8.744311252423273,4.39255439656338,2.288618793812309,Low,1
8.589115727035576,0.0,6.973574478632937,3.0401862601766068,0.0,Moderate,1
3.964777401927657,2.1672189393045285,6.743110016075112,3.021329318568423,0.0,Moderate,0
5.447575903277797,2.483736043903564,6.6001826689254,1.0925573692680377,2.3040635456748126,Moderate,0
4.967154207854496,0.16127629386442655,5.439122293519192,5.608519511659173,1.045709408466742,Moderate,0
7.376786546896168,0.614331815993584,7.661339964142292,1.3414834785885081,1.087607010283884,Low,1
10.0,0.6492172513718466,6.894514632842223,0.9292845840648254,1.4010366309107618,Low,1
3.938262454159359,0.7712098036226166,7.509931241356795,3.060113895433022,0.8505122545463475,Low,0
4.021121114963556,1.018282949064474,8.84187800209124,2.292842199410497,2.5801252711836122,High,0
7.0883217541381445,1.7426028130549414,6.609248230095383,0.7724235361382332,1.393462974098624,Moderate,1
6.363782979252623,2.3656746511673696,4.661991283208449,5.293770743132871,0.6419198260793797,High,0
8.693414651472068,2.5813169577685366,7.481070369510772,3.4633992472892565,0.7134539159695388,Moderate,1
6.167856370651927,0.6621769388322182,7.166859389892675,2.0060079519019083,0.885175172410501,Low,1
4.281415818425881,0.6552970012970173,6.26754612402868,5.601665196624892,0.37831535060199384,Moderate,0
6.181309661384619,2.815821840016223,7.397266335621498,3.2161702164323787,2.351589896377102,Moderate,1
7.2174071611658155,2.1467439354186446,7.786096320104376,1.98214854531066,1.0991667249236643,Moderate,1
6.640964362394728,1.5828648418689961,6.0533900897884525,5.422156467765391,0.063599519817086,Moderate,1
6.014548062214596,1.973336675554967,6.698668138596617,2.98847710021131,1.3241616513845984,Moderate,1
7.133349379178307,1.4701962181485593,8.476753729848928,2.9228678934805545,2.151234387663382,Moderate,1
7.3385911808913455,2.024584683047615,6.278377808770635,1.4204785592592466,1.848653098977863,Low,1
7.764317982075054,1.1639333034942596,7.066669755413785,2.0741202285494706,0.3921516115935121,High,0
6.297419775179286,1.7688049344392307,4.375588833956115,1.3839605062036775,0.11274296308910559,Moderate,1
4.665763839366291,0.0,5.518154498918705,4.159603619062179,2.1418578281424288,Moderate,0
5.293427372866645,0.812215705174569,7.157517497332799,0.0,0.0,Moderate,0
7.413017933016714,0.8229888232096565,8.227987809585601,4.048805649597272,1.2967340474021862,Low,1
3.366128658025528,1.125609966793086,5.637970317998999,0.6839862069530849,0.5451797625656294,High,0
5.737346617745803,0.5734867452202519,7.074564062060497,1.9131181952547318,2.0509144366959764,Low,1
4.213322375345278,0.9664563741769182,6.624282090946283,1.5571754182636548,0.15621261776179118,Low,1
5.057489645869635,0.0,7.953088054992493,1.2197712702571897,0.3628248481830737,High,0
7.556903725214598,2.0487004763949,5.782196694677415,3.03467622220324,1.493622797495604,Moderate,1
5.382198136039807,1.4174864810886054,7.430077648367486,1.9922161800067866,1.6364126914214436,High,0
5.092873096312298,0.0,6.346309313003743,0.9984518597766705,2.0876774404037057,Moderate,0
2.2802877180401615,0.6651700894533269,7.223038024826475,2.2309932952666904,1.378341709415693,Moderate,0
6.492507132054442,1.836601427562167,7.068931052308472,0.9558699100002357,1.279587686090138,Low,1
6.29096836228215,0.9569780536142103,6.748220925857382,1.193336751497867,1.8392929114351073,Moderate,1
9.32650944661092,0.8030585398619033,7.477811846269384,0.0,0.0,Low,1
4.384443530093998,1.4254073229919237,7.043652734302961,1.3245365097728552,0.2962788813112387,High,0
5.438300655327878,1.8435975351782161,6.867193697923305,2.7413067895918015,0.0,Moderate,0
5.498767367421511,0.06364754296083941,6.643583465977257,2.055687376937056,0.0,Moderate,0
8.15490655952695,2.0501284812178793,7.0775983897453365,4.722595503459714,1.6737261900409992,Low,1
4.809408935226096,0.6997067183926233,7.222043548146072,5.919226210581958,2.1437480923179977,High,0
5.558043051540679,1.4820720317502012,6.010857919919379,1.3036724055189153,1.4447959715015006,High,0
6.215793019433079,1.4645798593084904,6.650528762082623,0.7500233634435673,1.304059312399722,Moderate,1
5.3732182463127165,0.9729338817602259,5.944814055368827,3.694724819538416,1.0679699507274842,High,0
4.107132770898944,0.4763402538692856,6.960154577219214,2.502812363048818,1.0441150767766494,High,0
5.388179985796615,1.2143134519077363,6.407667795145972,3.70381141552246,2.3561787454217935,Moderate,0
7.1472634997195446,3.1253303090751947,7.7707831479812555,2.598246096806764,2.239347972703669,Low,1
2.9469694011778795,0.13832496953636908,7.67272697775669,1.708463229986338,0.5319755389176518,Moderate,0
5.265939348293752,3.1923130191048754,6.07725143643563,1.7169724276718317,1.887041874120212,Moderate,0
3.599758370121654,1.2402788289234676,6.997692654601525,2.6491651675490755,1.9835419756258355,Moderate,0
7.390093257849685,1.5353714170886392,7.638516579248364,1.6833291564277106,1.5203146637965097,High,0
1.9536261904324506,0.41328918861527275,6.824691679835971,3.829251864796804,1.3100645702263092,Low,0
3.8821563054568236,0.7287305833225192,6.271782475194455,0.046494140748206236,1.2826183627905898,High,0
5.754423750129042,0.9970903499619809,5.9075964719552045,3.8212154540916448,0.0,High,0
8.13104805846868,0.4543050291220878,7.854267561578363,0.0,0.0,High,0
4.868499477854025,1.2910820426291283,7.9027131482849695,2.217653429541833,1.6266331102482878,Moderate,0
3.8896009466136032,1.092984108193229,6.792052401125951,1.503435904064677,0.11969657325736371,Moderate,0
8.76231413888118,3.3507811424357334,7.766137584526677,0.0,0.0,High,0
2.103972199167512,0.3340258143195389,4.034789470114659,0.0,0.0,Low,0
0.6023880867598361,1.6026905167485872,8.327554650709237,0.35372799484224715,0.6194343506143482,Moderate,0
5.880028900106665,1.7478462819018248,6.8430551947228215,2.068526489840509,1.299468941370024,Moderate,0
3.9958915512947777,0.42967945134816254,7.141776560799489,1.0967238068304224,1.3639366506511155,Moderate,0
2.9575343657385735,2.1868274954528384,6.6794822763340305,0.4385766482432327,1.6804760860472818,Moderate,0
6.416712894598707,1.101672987118372,8.395707481867506,4.028421624383578,0.6868010614453655,Low,1
5.487601427542398,0.0,5.939268376044466,0.15172298310715737,1.0858232903347678,High,0
3.871842738526543,2.159849612104565,8.474460326606836,3.01867599732417,1.6766544441786544,Moderate,0
2.439391202658211,0.3830591158976362,7.396270920945111,0.666504487426693,1.3711824238610046,Moderate,0
6.744914656560289,0.45222505386090095,7.622664215918158,0.31579110026215806,0.5321047151933813,Moderate,1
6.300402355917322,2.187902082892398,6.670795436671084,1.0942420596156632,1.2397159813253713,Low,1
4.801648272441234,1.15283851758155,5.691780802103629,2.929874070806167,0.0,Moderate,0
8.693273992095332,2.4177721505515004,7.930510765536101,0.0,1.0000984438967475,Moderate,1
2.859830467347695,2.710166095365319,7.311408351189331,2.431182890760052,0.5052783914120099,Low,0
1.9489496581505223,0.8550715396777021,8.361623458308818,0.5588600034929203,2.214861370387246,Moderate,0
3.616183860237511,2.2932624959550307,6.806223679784302,0.8288496946309225,0.21822070791413284,High,0
4.908827967289004,0.7445391986071181,6.580768621101085,2.6009623835615976,1.093342868329474,Moderate,0
5.486678898645383,3.7331159171321766,8.388088236640302,5.260224244916716,0.6569337986896886,Moderate,0
4.5175278842873405,0.8070429954687849,8.911894164497443,0.6334745150186014,0.55341993640979,Low,1
5.704110793028594,2.526087440960004,7.00934717636573,3.0798208754855017,1.3018655004171915,Moderate,0
2.496921151619112,2.3437900258815754,6.2472425031428935,1.53093143415056,0.6654373389560938,Moderate,0
7.887529208146519,1.8160878221089338,7.810530762789549,1.287884817804805,2.481592403721546,Moderate,1
4.835697643214862,0.8294568385833169,6.7459794338293255,3.607064014625231,0.0,Low,1
7.234591663176255,1.3486025080585908,7.599262825400798,0.7347157837101648,1.5049366337296899,Low,1
5.685450692755408,0.0,6.740724025621247,0.2688301598078673,0.9321641922751217,Moderate,0
5.913506438307568,1.7244200383822503,8.564014018211813,2.6902636928286285,0.9597473235234112,Moderate,0
6.139534560464408,1.8496153310283852,6.3005104949493,4.3921756947301205,1.2416980063437963,Low,1
5.8954171200346295,1.6334994190613714,7.48052966252196,3.124992057936727,1.798202200390077,Moderate,0
6.285445519735088,0.0,6.511298029767876,0.0,1.2120584405858255,Moderate,1
7.658305060264863,0.234363554910189,6.718493438579231,1.0770004340466235,1.8010639757664155,Low,1
5.39304233940294,0.7519090171513374,6.587944345239423,3.4693973623652132,1.0371216243613433,Low,1
6.418007515177025,1.791658933189046,7.738608066093415,4.3716653268628995,0.1727122397655042,Moderate,1
4.820528611425546,1.7893389056429845,7.918363114933871,2.3430669879116324,0.9286848706070961,Moderate,0
7.880234430898946,1.3297762080288207,7.557738828932371,1.1312411988383102,1.9223407635914338,Moderate,1
3.6472153958814606,2.1352455366039567,6.892016533254729,4.469028259052928,0.6714550174173893,Moderate,0
8.60188086582163,0.47375762469710003,7.140180031001592,1.8881096222672478,0.1337571144721751,Moderate,1
4.919684098711313,2.1102350056939962,7.897721568459425,1.0912871387684593,1.495563592293382,High,0
2.1384497957639037,1.974742104839891,7.929311587207605,0.8376011927374507,1.2692892166420435,High,0
5.2562088298215786,1.8775547328379105,4.3097243686464655,0.20747247951671732,0.3833010489935438,Moderate,0
3.6378966850502383,1.3179595689143442,6.727777828227304,6.0,0.8135538857286926,Moderate,0
6.681287097977448,3.330743824831262,6.775741208560515,4.131436798190885,0.8546632578278427,High,0
3.694752041395218,1.9931956884898785,7.669252564126162,1.0155600259245834,1.00510554846844,Low,0
4.107633133570441,0.5316641367464411,6.933229182289255,4.597738890082875,1.5172525678553712,Low,1
1.220918538108938,1.7483054757359842,7.719183380949287,2.7999532601047266,0.675837387836264,High,0
4.095387361501847,2.2524833770742188,5.9213392289694475,2.711162001978722,1.558595435492434,High,0
0.15224134674208667,0.9118914010756904,7.26005451546078,0.923124454825957,0.5732085916552669,High,0
1.8321943530285534,2.589272246931099,7.900205653450494,1.2288092327810813,2.3330459304376037,High,0
6.520829312288595,1.8820337057160108,5.525617130681852,1.936363948125139,2.3502830283448657,Moderate,1
6.571600317301664,0.0,9.513643468208903,0.0,0.31487494028722385,High,0
5.85091512356993,1.7996719773379264,8.19088593286652,1.2697697849013958,0.01959835081132666,Low,1
3.066047713741574,1.0939708455872847,7.001353302465642,2.0067344468501402,1.7825662510658589,High,0
4.90457728771604,2.037179814541736,6.171591892761231,3.964278359700856,1.2063067758278558,Moderate,0
4.992794921818863,2.4442148402518145,6.824914849726294,1.0751786808971433,1.441334565681345,Low,1
2.6832706216149145,1.695162047141818,7.08380235961134,3.21820716667171,0.4761958422425737,Moderate,0
8.006796603534301,3.1652522339446953,7.440662556812048,0.0,0.8940368110749869,Low,1
6.7547245811513426,1.3212931154365042,8.500660849460031,3.7505452632091023,0.7241326617516904,Low,1
4.558071652340672,2.124817823053875,6.523901530557154,0.6494795493323533,1.2433607884411797,Low,1
5.053771677989062,2.3049425736373474,7.562709837572561,2.19540945361214,0.003423988005042844,Low,1
5.416765615895105,1.4026540311072673,5.707570837399887,2.6095146787688286,0.9205324431806864,Moderate,0
0.9165302631514187,2.2787743079777822,6.586399285674733,2.3152693360337895,0.0,Moderate,0
4.5056452349588065,0.9053270128378312,7.376716847869359,1.8398303620190521,0.5875489783194062,High,0
3.6360315040044027,1.0774315809787816,7.691262491008804,0.1377255719400654,0.922121750183807,Moderate,0
2.996759980210169,0.18751130966368756,6.2467675233353805,0.6656886225657608,1.4059469838220167,High,0
4.43779941422809,1.741409116370047,6.559208303988086,3.494647914832406,1.4722562013402816,High,0
8.595373053699046,1.825251675854344,8.460556635583545,1.1039338118098796,1.60873185372869,Low,1
6.28168572253402,2.6792631585792295,8.161908619628045,1.8450566099547616,0.0,Low,1
3.8576420204344064,2.2911400043558836,7.208457217052366,0.0,2.0112691168987196,Moderate,0
6.145165562712317,1.2152044433525668,4.763354846779285,3.287860042287389,0.4841604380074914,High,0
7.798710873172004,0.3218203126657231,9.511132547690009,0.02077543978986518,0.5425667214620032,High,0
6.849267365825538,1.932850402519974,6.980068438342755,3.3739442129031607,1.2149980388537678,Moderate,1
5.119260739840349,2.610753172414642,6.687432941978673,0.4059323590348467,0.7303988365118338,Low,1
3.706126444588852,2.255184973803943,6.477640074145885,3.5217620454916623,1.2894606557719972,High,0
6.39644662722718,2.5844775248572875,7.376367037199109,2.0152893729594887,1.4379140528054837,Moderate,1
5.786970770843499,1.2881104688017575,7.38658258917093,1.1618639053293642,0.38945946946441357,Low,1
6.790386440055465,1.0333810318243546,7.950627873126512,4.400602633172186,0.8530191582812785,High,0
6.270343603363939,0.763098647768201,6.0739378356509865,1.8967175107726508,0.8767064353772227,High,0
7.09910543063867,1.4441035333864045,6.687505121858739,1.4572815601160312,1.766618065851862,Low,1
3.9295295768788643,1.4214092040311805,9.030545723224202,3.3636768913970143,0.6278697062356635,Low,0
7.634788131268651,1.7066776285391163,7.224590633249992,0.0,0.593043626562002,High,0
5.395199209384799,1.3707025429644921,6.8274756266732535,0.0,0.1827056363950763,Moderate,0
9.150521745250531,1.3663722702732288,6.058382234416298,3.7369699604553146,0.2723888059580293,High,0
3.6216243638208643,0.7233059470278561,7.505934305820752,0.7455468820219524,0.0,High,0
8.4719276063305,2.441619013551491,8.031018217042444,3.2969336380797487,0.4375489579896087,Low,1
5.395821566925296,1.5765180622437114,7.874587645809807,2.069243557667031,2.2748520090869713,Moderate,0
3.6971639927711033,1.3255560657147178,6.741199136391083,0.25401580380878275,1.5527258740034853,Moderate,0
4.032228331891357,0.7525707467507953,7.3612522833635365,2.910923629511295,2.0218770737961753,Low,1
4.3593053836113596,0.16808688960891405,8.67165943664861,1.3847447146533836,0.23987941034338578,Low,1
5.848331892803833,2.8079641925493437,8.070882292171468,0.38398949554023254,0.0,Moderate,0
6.0456709760709995,2.054638708131807,6.2158372578066805,0.4230554417048711,1.2531055991834064,Moderate,1
3.852599992122842,0.0,4.45399493537853,0.0,2.4828783153468494,Moderate,0
4.951290815478035,2.263142300709657,7.296772507084235,2.6045373232741067,0.6117314197316563,Low,1
9.284540717223727,2.4224811702331093,7.798568126748433,0.5968988833322111,1.081453084225866,Moderate,1
8.455086340201422,1.6243761223009294,5.910775508126737,1.9479168084427176,0.0,Moderate,1
5.872647339348064,3.098110895751759,6.991210477877222,1.7274162582314405,1.0225651389921215,High,0
5.076006956336401,1.716719642122883,6.7363009341269215,0.5876649782304937,0.9000097717489142,Moderate,0
5.240062653436523,0.08317647205081014,7.104286322232199,0.0,0.0,High,0
6.227035945460833,1.865169001048321,6.455303712880288,5.800566243695194,0.17013091176110873,Moderate,1
2.954414869603189,1.7448973017127292,8.290510997627994,1.927201211032627,0.1066158938668238,Moderate,0
4.48524692515331,0.8967031512218451,7.147968880632763,4.735074429140446,0.0,Low,1
1.662831852244821,2.073558836877425,6.12098311383525,3.747405175590185,0.4201162531519318,High,0
5.798446245210559,0.0,7.91746215359372,1.518252047764387,1.407016293331815,High,0
6.294391879405482,2.4905668274427892,5.7358124040082945,2.2714469560097132,0.49345403341337857,High,0
4.033627075401252,0.6218782963945474,8.284494377535133,2.2278736729507225,1.9187914160386748,Moderate,0
8.147973526580065,0.5150538748829676,7.991059424222564,4.76630103339866,0.7097922695580698,Moderate,1
2.5484686739953175,1.3861752276925232,8.389775295320787,3.2447505374651193,1.260974534636726,Moderate,0
2.0712502395803596,1.9329729280436354,6.841753627558385,0.7890908809605937,1.3979837456343234,High,0
5.448903637119944,1.6639240635934296,6.5038860202166235,2.5274282548320874,2.227103968980777,Moderate,0
7.094196605224309,0.7573408342276218,7.084021760933093,3.2064715121303795,0.4271120439357271,High,0
8.367855382915737,0.9939107088081115,6.915563213644469,0.23702142664238846,1.3538876059906582,Moderate,1
4.0822314742621195,0.366957652622538,6.347263714436488,2.7412240172080278,0.24269859795444804,High,0
7.157361666862592,1.2753200983701298,6.446376685874357,4.018233434307681,2.3776765504755266,Moderate,1
4.922983060998585,2.57502121451091,6.633627152733536,0.713791022562281,0.16824884468721524,High,0
4.654745400118361,1.495737062356124,5.829996313560137,0.921022148623236,1.306940983325318,Moderate,0
6.767319874973345,2.359414254759453,7.677963289599335,3.740708758021009,2.247568293385242,Moderate,1
6.304645756826839,2.9554013377261916,6.947702862428994,1.468645530640261,0.042782643064242065,Moderate,1
1.8472156860315012,0.911981480963033,6.691621530766353,0.5269873798713518,1.4760777653924277,High,0
7.9530806994517915,1.3134267469446352,5.889645839058323,3.3234095645511132,0.2057760261100834,Moderate,1
7.760182708294903,3.671192861062495,5.839627022332535,2.86528135508876,2.862691561391104,High,0
3.748874596980941,2.944343411979945,8.935914050722412,2.141590861244117,0.0,Low,0
5.791607066874818,0.0,6.37274253713843,3.686873942673056,0.0,Low,1
5.988060372565478,1.8871483160609066,7.610528394209327,3.7934528647918335,0.10278276004052933,Moderate,0
5.521347531647814,1.5005599923396955,7.162634469900177,1.8757656367658302,0.12854428100636794,High,0
3.8993896923091595,2.3264531108587625,4.224811538891897,4.961489581329055,1.416695972863971,Low,0
3.656753264123897,0.7550212325149447,8.792450823138592,4.375084930140496,2.4397442182743383,Moderate,0
4.9488918580171095,0.6603916279593278,7.684083978776116,0.0,1.9241032684079564,Moderate,0
7.345458038518729,0.8239292847063905,6.232329845695191,0.4548238648502281,1.1871218294033195,Low,1
6.087200309188865,0.9280714538015672,6.971633495570405,0.0,1.0076663165411128,Low,1
4.258771335827788,2.315324166809014,5.850816632596334,1.5129275079128688,0.5149101690638076,Low,1
6.54339742129669,0.31879882685111993,8.826220478461133,0.1831727025499048,1.3128583924283503,Moderate,1
0.0,0.8773861000406811,6.092342291758536,0.7785224018904882,0.8329569414003843,Moderate,0
7.297531400744207,0.0,6.476916003305341,3.6358522201743084,1.1515287248038015,Low,1
